,,,,,,,,,,,,,,,,,,,,,,,,,,Generated using PyEER 0.5.5,Accuracy,Precision,F1,Recall,ROC AUC
Experiment ID,GMean,GSTD,IMean,ISTD,Sensitivity index (d'),AUC,J-Index,J-Index_TH,MCC,MCC_TH,EERlow,EERhigh,EER,ZeroFMR,FMR1000,FMR100,FMR20,FMR10,ZeroFNMR,EER_TH,ZeroFMR_TH,FMR1000_TH,FMR100_TH,FMR20_TH,FMR10_TH,ZeroFNMR_TH,0.9028520499108734,0.9448329448329449,0.8992420040672952,0.8578483245149912,0.9728588270810493
DenseNet121_UFPR_aligned_aug_gender_finetuned_F75M25,0.8370932,0.28908116,0.06600701,0.18754786,3.1645758732336833,0.9728588270810493,0.8248877448877449,0.14613385498523712,0.8258117875648597,0.14613385498523712,0.08900900900900902,0.08924162257495591,0.08912531579198246,0.707936507936508,0.6081128747795415,0.36155202821869487,0.14673721340388007,0.07865961199294533,0.6281081081081081,0.22175677120685577,0.9991770386695862,0.9974462985992432,0.9550249576568604,0.5214956402778625,0.1814621537923813,0.0002503263240214437,0.9028520499108734,0.9448329448329449,0.8992420040672952,0.8578483245149912,0.9728588270810493
Legend:,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9028520499108734,0.9448329448329449,0.8992420040672952,0.8578483245149912,0.9728588270810493
GMean: Genuine scores distribution mean,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9028520499108734,0.9448329448329449,0.8992420040672952,0.8578483245149912,0.9728588270810493
GSTD: Genuine scores distribution standard deviation,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9028520499108734,0.9448329448329449,0.8992420040672952,0.8578483245149912,0.9728588270810493
IMean: Impostor scores distribution mean,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9028520499108734,0.9448329448329449,0.8992420040672952,0.8578483245149912,0.9728588270810493
IVariance: Impostor scores distribution standard deviation,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9028520499108734,0.9448329448329449,0.8992420040672952,0.8578483245149912,0.9728588270810493
Sensitivity index (d'): See NICE:II protocol evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9028520499108734,0.9448329448329449,0.8992420040672952,0.8578483245149912,0.9728588270810493
AUC: Area under the ROC curve,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9028520499108734,0.9448329448329449,0.8992420040672952,0.8578483245149912,0.9728588270810493
J-Index: Youden's J statistic (Youden's Index),,,,,,,,,,,,,,,,,,,,,,,,,,,0.9028520499108734,0.9448329448329449,0.8992420040672952,0.8578483245149912,0.9728588270810493
MCC: Matthews Correlation Coefficient,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9028520499108734,0.9448329448329449,0.8992420040672952,0.8578483245149912,0.9728588270810493
EER: Equal Error Rate,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9028520499108734,0.9448329448329449,0.8992420040672952,0.8578483245149912,0.9728588270810493
"EERlow, EERhigh: See FVC2000 protocol evaluation",,,,,,,,,,,,,,,,,,,,,,,,,,,0.9028520499108734,0.9448329448329449,0.8992420040672952,0.8578483245149912,0.9728588270810493
FMR: False Match Rate,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9028520499108734,0.9448329448329449,0.8992420040672952,0.8578483245149912,0.9728588270810493
FNMR: False Non-Match Rate,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9028520499108734,0.9448329448329449,0.8992420040672952,0.8578483245149912,0.9728588270810493
_TH: Threshold,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9028520499108734,0.9448329448329449,0.8992420040672952,0.8578483245149912,0.9728588270810493
EER_TH: Threshold for which EERlow and EERHigh were calculated,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9028520499108734,0.9448329448329449,0.8992420040672952,0.8578483245149912,0.9728588270810493
