,,,,,,,,,,,,,,,,,,,,,,,,,,Generated using PyEER 0.5.5,Accuracy,Precision,F1,Recall,ROC AUC
Experiment ID,GMean,GSTD,IMean,ISTD,Sensitivity index (d'),AUC,J-Index,J-Index_TH,MCC,MCC_TH,EERlow,EERhigh,EER,ZeroFMR,FMR1000,FMR100,FMR20,FMR10,ZeroFNMR,EER_TH,ZeroFMR_TH,FMR1000_TH,FMR100_TH,FMR20_TH,FMR10_TH,ZeroFNMR_TH,0.8828877005347594,0.9311163895486936,0.8774482372691662,0.8296296296296296,0.9605175969620413
Xception_UFPR_aligned_aug_gender_finetuned_F75M25,0.81729156,0.31634045,0.07447438,0.21002159,2.7665842397897094,0.9605175969620413,0.7941999141999142,0.16868463158607483,0.7942756893198983,0.16868463158607483,0.10342342342342342,0.1037037037037037,0.10356356356356355,0.7855379188712522,0.5975308641975309,0.41622574955908287,0.19894179894179895,0.11075837742504409,0.9679279279279279,0.18751882016658783,0.9998815059661865,0.9981151819229126,0.9810458421707153,0.6254048943519592,0.20617593824863434,5.851413789059734e-07,0.8828877005347594,0.9311163895486936,0.8774482372691662,0.8296296296296296,0.9605175969620413
Legend:,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8828877005347594,0.9311163895486936,0.8774482372691662,0.8296296296296296,0.9605175969620413
GMean: Genuine scores distribution mean,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8828877005347594,0.9311163895486936,0.8774482372691662,0.8296296296296296,0.9605175969620413
GSTD: Genuine scores distribution standard deviation,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8828877005347594,0.9311163895486936,0.8774482372691662,0.8296296296296296,0.9605175969620413
IMean: Impostor scores distribution mean,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8828877005347594,0.9311163895486936,0.8774482372691662,0.8296296296296296,0.9605175969620413
IVariance: Impostor scores distribution standard deviation,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8828877005347594,0.9311163895486936,0.8774482372691662,0.8296296296296296,0.9605175969620413
Sensitivity index (d'): See NICE:II protocol evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8828877005347594,0.9311163895486936,0.8774482372691662,0.8296296296296296,0.9605175969620413
AUC: Area under the ROC curve,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8828877005347594,0.9311163895486936,0.8774482372691662,0.8296296296296296,0.9605175969620413
J-Index: Youden's J statistic (Youden's Index),,,,,,,,,,,,,,,,,,,,,,,,,,,0.8828877005347594,0.9311163895486936,0.8774482372691662,0.8296296296296296,0.9605175969620413
MCC: Matthews Correlation Coefficient,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8828877005347594,0.9311163895486936,0.8774482372691662,0.8296296296296296,0.9605175969620413
EER: Equal Error Rate,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8828877005347594,0.9311163895486936,0.8774482372691662,0.8296296296296296,0.9605175969620413
"EERlow, EERhigh: See FVC2000 protocol evaluation",,,,,,,,,,,,,,,,,,,,,,,,,,,0.8828877005347594,0.9311163895486936,0.8774482372691662,0.8296296296296296,0.9605175969620413
FMR: False Match Rate,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8828877005347594,0.9311163895486936,0.8774482372691662,0.8296296296296296,0.9605175969620413
FNMR: False Non-Match Rate,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8828877005347594,0.9311163895486936,0.8774482372691662,0.8296296296296296,0.9605175969620413
_TH: Threshold,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8828877005347594,0.9311163895486936,0.8774482372691662,0.8296296296296296,0.9605175969620413
EER_TH: Threshold for which EERlow and EERHigh were calculated,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8828877005347594,0.9311163895486936,0.8774482372691662,0.8296296296296296,0.9605175969620413
