,,,,,,,,,,,,,,,,,,,,,,,,,,Generated using PyEER 0.5.5,Accuracy,Precision,F1,Recall,ROC AUC
Experiment ID,GMean,GSTD,IMean,ISTD,Sensitivity index (d'),AUC,J-Index,J-Index_TH,MCC,MCC_TH,EERlow,EERhigh,EER,ZeroFMR,FMR1000,FMR100,FMR20,FMR10,ZeroFNMR,EER_TH,ZeroFMR_TH,FMR1000_TH,FMR100_TH,FMR20_TH,FMR10_TH,ZeroFNMR_TH,0.9267379679144385,0.8963374754741661,0.9302562362124553,0.9668430335097001,0.9833833833833834
EfficientNetB0_UFPR_aligned_aug_gender_finetuned_F25M75,0.9620562,0.15751378,0.12079708,0.2802052,3.701186265120962,0.9833609482498371,0.874602221268888,0.918795645236969,0.8745524205692201,0.918795645236969,0.0638447971781305,0.06414414414414414,0.06399447066113732,0.7587301587301587,0.7146384479717813,0.2437389770723104,0.08253968253968254,0.0380952380952381,0.5001801801801802,0.8950198292732239,0.9999991655349731,0.9999983310699463,0.9989598989486694,0.9541947841644287,0.6252987384796143,0.0001995895872823894,0.9267379679144385,0.8963374754741661,0.9302562362124553,0.9668430335097001,0.9833833833833834
Legend:,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9267379679144385,0.8963374754741661,0.9302562362124553,0.9668430335097001,0.9833833833833834
GMean: Genuine scores distribution mean,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9267379679144385,0.8963374754741661,0.9302562362124553,0.9668430335097001,0.9833833833833834
GSTD: Genuine scores distribution standard deviation,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9267379679144385,0.8963374754741661,0.9302562362124553,0.9668430335097001,0.9833833833833834
IMean: Impostor scores distribution mean,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9267379679144385,0.8963374754741661,0.9302562362124553,0.9668430335097001,0.9833833833833834
IVariance: Impostor scores distribution standard deviation,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9267379679144385,0.8963374754741661,0.9302562362124553,0.9668430335097001,0.9833833833833834
Sensitivity index (d'): See NICE:II protocol evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9267379679144385,0.8963374754741661,0.9302562362124553,0.9668430335097001,0.9833833833833834
AUC: Area under the ROC curve,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9267379679144385,0.8963374754741661,0.9302562362124553,0.9668430335097001,0.9833833833833834
J-Index: Youden's J statistic (Youden's Index),,,,,,,,,,,,,,,,,,,,,,,,,,,0.9267379679144385,0.8963374754741661,0.9302562362124553,0.9668430335097001,0.9833833833833834
MCC: Matthews Correlation Coefficient,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9267379679144385,0.8963374754741661,0.9302562362124553,0.9668430335097001,0.9833833833833834
EER: Equal Error Rate,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9267379679144385,0.8963374754741661,0.9302562362124553,0.9668430335097001,0.9833833833833834
"EERlow, EERhigh: See FVC2000 protocol evaluation",,,,,,,,,,,,,,,,,,,,,,,,,,,0.9267379679144385,0.8963374754741661,0.9302562362124553,0.9668430335097001,0.9833833833833834
FMR: False Match Rate,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9267379679144385,0.8963374754741661,0.9302562362124553,0.9668430335097001,0.9833833833833834
FNMR: False Non-Match Rate,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9267379679144385,0.8963374754741661,0.9302562362124553,0.9668430335097001,0.9833833833833834
_TH: Threshold,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9267379679144385,0.8963374754741661,0.9302562362124553,0.9668430335097001,0.9833833833833834
EER_TH: Threshold for which EERlow and EERHigh were calculated,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9267379679144385,0.8963374754741661,0.9302562362124553,0.9668430335097001,0.9833833833833834
