,,,,,,,,,,,,,,,,,,,,,,,,,,Generated using PyEER 0.5.5,Accuracy,Precision,F1,Recall,ROC AUC
Experiment ID,GMean,GSTD,IMean,ISTD,Sensitivity index (d'),AUC,J-Index,J-Index_TH,MCC,MCC_TH,EERlow,EERhigh,EER,ZeroFMR,FMR1000,FMR100,FMR20,FMR10,ZeroFNMR,EER_TH,ZeroFMR_TH,FMR1000_TH,FMR100_TH,FMR20_TH,FMR10_TH,ZeroFNMR_TH,0.9012477718360071,0.866131621187801,0.906890756302521,0.9516754850088184,0.969122773567218
MobileNetV2_UFPR_aligned_aug_gender_finetuned_F25M75,0.94165117,0.18966338,0.1609132,0.31029353,3.036095740105923,0.969122773567218,0.82328423661757,0.7973529100418091,0.8236518518806739,0.7973529100418091,0.09009009009009009,0.09029982363315697,0.09019495686162353,0.8458553791887126,0.6776014109347442,0.41622574955908287,0.17319223985890653,0.07689594356261023,0.6162162162162163,0.8638185858726501,0.9999992847442627,0.9999881982803345,0.9996190071105957,0.9809017777442932,0.7972773909568787,0.00025068531977012753,0.9012477718360071,0.866131621187801,0.906890756302521,0.9516754850088184,0.969122773567218
Legend:,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9012477718360071,0.866131621187801,0.906890756302521,0.9516754850088184,0.969122773567218
GMean: Genuine scores distribution mean,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9012477718360071,0.866131621187801,0.906890756302521,0.9516754850088184,0.969122773567218
GSTD: Genuine scores distribution standard deviation,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9012477718360071,0.866131621187801,0.906890756302521,0.9516754850088184,0.969122773567218
IMean: Impostor scores distribution mean,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9012477718360071,0.866131621187801,0.906890756302521,0.9516754850088184,0.969122773567218
IVariance: Impostor scores distribution standard deviation,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9012477718360071,0.866131621187801,0.906890756302521,0.9516754850088184,0.969122773567218
Sensitivity index (d'): See NICE:II protocol evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9012477718360071,0.866131621187801,0.906890756302521,0.9516754850088184,0.969122773567218
AUC: Area under the ROC curve,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9012477718360071,0.866131621187801,0.906890756302521,0.9516754850088184,0.969122773567218
J-Index: Youden's J statistic (Youden's Index),,,,,,,,,,,,,,,,,,,,,,,,,,,0.9012477718360071,0.866131621187801,0.906890756302521,0.9516754850088184,0.969122773567218
MCC: Matthews Correlation Coefficient,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9012477718360071,0.866131621187801,0.906890756302521,0.9516754850088184,0.969122773567218
EER: Equal Error Rate,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9012477718360071,0.866131621187801,0.906890756302521,0.9516754850088184,0.969122773567218
"EERlow, EERhigh: See FVC2000 protocol evaluation",,,,,,,,,,,,,,,,,,,,,,,,,,,0.9012477718360071,0.866131621187801,0.906890756302521,0.9516754850088184,0.969122773567218
FMR: False Match Rate,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9012477718360071,0.866131621187801,0.906890756302521,0.9516754850088184,0.969122773567218
FNMR: False Non-Match Rate,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9012477718360071,0.866131621187801,0.906890756302521,0.9516754850088184,0.969122773567218
_TH: Threshold,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9012477718360071,0.866131621187801,0.906890756302521,0.9516754850088184,0.969122773567218
EER_TH: Threshold for which EERlow and EERHigh were calculated,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9012477718360071,0.866131621187801,0.906890756302521,0.9516754850088184,0.969122773567218
