,,,,,,,,,,,,,,,,,,,,,,,,,,Generated using PyEER 0.5.5,Accuracy,Precision,F1,Recall,ROC AUC
Experiment ID,GMean,GSTD,IMean,ISTD,Sensitivity index (d'),AUC,J-Index,J-Index_TH,MCC,MCC_TH,EERlow,EERhigh,EER,ZeroFMR,FMR1000,FMR100,FMR20,FMR10,ZeroFNMR,EER_TH,ZeroFMR_TH,FMR1000_TH,FMR100_TH,FMR20_TH,FMR10_TH,ZeroFNMR_TH,0.9379679144385027,0.9193929173693086,0.9400000000000002,0.9615520282186949,0.9846372086372087
InceptionResNetV2_UFPR_aligned_aug_gender_finetuned_F25M75,0.95817506,0.17288043,0.090253875,0.25984502,3.9327834125714727,0.9843301078856634,0.8778931312264646,0.7945593595504761,0.8781986589090662,0.7772268056869507,0.061621621621621624,0.06172839506172839,0.06167500834167501,0.5738977072310406,0.5738977072310406,0.30617283950617286,0.08430335097001763,0.031040564373897708,0.3762162162162162,0.8835706114768982,1.0,1.0,0.9999847412109375,0.9635147452354431,0.28090938925743103,0.00011645057384157553,0.9379679144385027,0.9193929173693086,0.9400000000000002,0.9615520282186949,0.9846372086372087
Legend:,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9379679144385027,0.9193929173693086,0.9400000000000002,0.9615520282186949,0.9846372086372087
GMean: Genuine scores distribution mean,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9379679144385027,0.9193929173693086,0.9400000000000002,0.9615520282186949,0.9846372086372087
GSTD: Genuine scores distribution standard deviation,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9379679144385027,0.9193929173693086,0.9400000000000002,0.9615520282186949,0.9846372086372087
IMean: Impostor scores distribution mean,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9379679144385027,0.9193929173693086,0.9400000000000002,0.9615520282186949,0.9846372086372087
IVariance: Impostor scores distribution standard deviation,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9379679144385027,0.9193929173693086,0.9400000000000002,0.9615520282186949,0.9846372086372087
Sensitivity index (d'): See NICE:II protocol evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9379679144385027,0.9193929173693086,0.9400000000000002,0.9615520282186949,0.9846372086372087
AUC: Area under the ROC curve,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9379679144385027,0.9193929173693086,0.9400000000000002,0.9615520282186949,0.9846372086372087
J-Index: Youden's J statistic (Youden's Index),,,,,,,,,,,,,,,,,,,,,,,,,,,0.9379679144385027,0.9193929173693086,0.9400000000000002,0.9615520282186949,0.9846372086372087
MCC: Matthews Correlation Coefficient,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9379679144385027,0.9193929173693086,0.9400000000000002,0.9615520282186949,0.9846372086372087
EER: Equal Error Rate,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9379679144385027,0.9193929173693086,0.9400000000000002,0.9615520282186949,0.9846372086372087
"EERlow, EERhigh: See FVC2000 protocol evaluation",,,,,,,,,,,,,,,,,,,,,,,,,,,0.9379679144385027,0.9193929173693086,0.9400000000000002,0.9615520282186949,0.9846372086372087
FMR: False Match Rate,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9379679144385027,0.9193929173693086,0.9400000000000002,0.9615520282186949,0.9846372086372087
FNMR: False Non-Match Rate,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9379679144385027,0.9193929173693086,0.9400000000000002,0.9615520282186949,0.9846372086372087
_TH: Threshold,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9379679144385027,0.9193929173693086,0.9400000000000002,0.9615520282186949,0.9846372086372087
EER_TH: Threshold for which EERlow and EERHigh were calculated,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9379679144385027,0.9193929173693086,0.9400000000000002,0.9615520282186949,0.9846372086372087
