,,,,,,,,,,,,,,,,,,,,,,,,,,Generated using PyEER 0.5.5,Accuracy,Precision,F1,Recall,ROC AUC
Experiment ID,GMean,GSTD,IMean,ISTD,Sensitivity index (d'),AUC,J-Index,J-Index_TH,MCC,MCC_TH,EERlow,EERhigh,EER,ZeroFMR,FMR1000,FMR100,FMR20,FMR10,ZeroFNMR,EER_TH,ZeroFMR_TH,FMR1000_TH,FMR100_TH,FMR20_TH,FMR10_TH,ZeroFNMR_TH,0.9158645276292335,0.9487276870489936,0.9136795903438186,0.8811287477954145,0.9782029648696315
EfficientNetB0_UFPR_aligned_aug_gender_finetuned_F75M25,0.8686985,0.27846643,0.05435834,0.18424937,3.44905540449933,0.9782029648696314,0.8538614805281471,0.20682816207408905,0.8538302240521568,0.20682816207408905,0.07387387387387387,0.07407407407407407,0.07397397397397397,0.691358024691358,0.5499118165784832,0.27372134038800705,0.11075837742504409,0.05961199294532628,0.6767567567567567,0.19645346701145172,0.9998444318771362,0.9989481568336487,0.9601684808731079,0.45787835121154785,0.09273698925971985,1.2623216889551259e-06,0.9158645276292335,0.9487276870489936,0.9136795903438186,0.8811287477954145,0.9782029648696315
Legend:,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9158645276292335,0.9487276870489936,0.9136795903438186,0.8811287477954145,0.9782029648696315
GMean: Genuine scores distribution mean,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9158645276292335,0.9487276870489936,0.9136795903438186,0.8811287477954145,0.9782029648696315
GSTD: Genuine scores distribution standard deviation,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9158645276292335,0.9487276870489936,0.9136795903438186,0.8811287477954145,0.9782029648696315
IMean: Impostor scores distribution mean,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9158645276292335,0.9487276870489936,0.9136795903438186,0.8811287477954145,0.9782029648696315
IVariance: Impostor scores distribution standard deviation,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9158645276292335,0.9487276870489936,0.9136795903438186,0.8811287477954145,0.9782029648696315
Sensitivity index (d'): See NICE:II protocol evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9158645276292335,0.9487276870489936,0.9136795903438186,0.8811287477954145,0.9782029648696315
AUC: Area under the ROC curve,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9158645276292335,0.9487276870489936,0.9136795903438186,0.8811287477954145,0.9782029648696315
J-Index: Youden's J statistic (Youden's Index),,,,,,,,,,,,,,,,,,,,,,,,,,,0.9158645276292335,0.9487276870489936,0.9136795903438186,0.8811287477954145,0.9782029648696315
MCC: Matthews Correlation Coefficient,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9158645276292335,0.9487276870489936,0.9136795903438186,0.8811287477954145,0.9782029648696315
EER: Equal Error Rate,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9158645276292335,0.9487276870489936,0.9136795903438186,0.8811287477954145,0.9782029648696315
"EERlow, EERhigh: See FVC2000 protocol evaluation",,,,,,,,,,,,,,,,,,,,,,,,,,,0.9158645276292335,0.9487276870489936,0.9136795903438186,0.8811287477954145,0.9782029648696315
FMR: False Match Rate,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9158645276292335,0.9487276870489936,0.9136795903438186,0.8811287477954145,0.9782029648696315
FNMR: False Non-Match Rate,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9158645276292335,0.9487276870489936,0.9136795903438186,0.8811287477954145,0.9782029648696315
_TH: Threshold,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9158645276292335,0.9487276870489936,0.9136795903438186,0.8811287477954145,0.9782029648696315
EER_TH: Threshold for which EERlow and EERHigh were calculated,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9158645276292335,0.9487276870489936,0.9136795903438186,0.8811287477954145,0.9782029648696315
