,,,,,,,,,,,,,,,,,,,,,,,,,,Generated using PyEER 0.5.5,Accuracy,Precision,F1,Recall,ROC AUC
Experiment ID,GMean,GSTD,IMean,ISTD,Sensitivity index (d'),AUC,J-Index,J-Index_TH,MCC,MCC_TH,EERlow,EERhigh,EER,ZeroFMR,FMR1000,FMR100,FMR20,FMR10,ZeroFNMR,EER_TH,ZeroFMR_TH,FMR1000_TH,FMR100_TH,FMR20_TH,FMR10_TH,ZeroFNMR_TH,0.9978494623655914,0.9967069154774972,0.9978021978021978,0.9988998899889989,0.9986980296347195
InceptionResNetV2_Notredame_band_aug_gender_finetuned_F50M50,0.99739903,0.038048435,0.0061834627,0.058629762,20.056029011219973,0.9983544621549433,0.9957453158565068,0.5614174604415894,0.9956992442112849,0.5614174604415894,0.0022002200220022,0.0031545741324921135,0.002677397077247157,0.1034103410341034,0.1034103410341034,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.4395373291272345,0.7413128018379211,0.9999642372131348,0.9999642372131348,0.12146057933568954,0.006022079847753048,0.0007863558130338788,1.4283675398019113e-07,0.9978494623655914,0.9967069154774972,0.9978021978021978,0.9988998899889989,0.9986980296347195
Legend:,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9978494623655914,0.9967069154774972,0.9978021978021978,0.9988998899889989,0.9986980296347195
GMean: Genuine scores distribution mean,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9978494623655914,0.9967069154774972,0.9978021978021978,0.9988998899889989,0.9986980296347195
GSTD: Genuine scores distribution standard deviation,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9978494623655914,0.9967069154774972,0.9978021978021978,0.9988998899889989,0.9986980296347195
IMean: Impostor scores distribution mean,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9978494623655914,0.9967069154774972,0.9978021978021978,0.9988998899889989,0.9986980296347195
IVariance: Impostor scores distribution standard deviation,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9978494623655914,0.9967069154774972,0.9978021978021978,0.9988998899889989,0.9986980296347195
Sensitivity index (d'): See NICE:II protocol evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9978494623655914,0.9967069154774972,0.9978021978021978,0.9988998899889989,0.9986980296347195
AUC: Area under the ROC curve,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9978494623655914,0.9967069154774972,0.9978021978021978,0.9988998899889989,0.9986980296347195
J-Index: Youden's J statistic (Youden's Index),,,,,,,,,,,,,,,,,,,,,,,,,,,0.9978494623655914,0.9967069154774972,0.9978021978021978,0.9988998899889989,0.9986980296347195
MCC: Matthews Correlation Coefficient,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9978494623655914,0.9967069154774972,0.9978021978021978,0.9988998899889989,0.9986980296347195
EER: Equal Error Rate,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9978494623655914,0.9967069154774972,0.9978021978021978,0.9988998899889989,0.9986980296347195
"EERlow, EERhigh: See FVC2000 protocol evaluation",,,,,,,,,,,,,,,,,,,,,,,,,,,0.9978494623655914,0.9967069154774972,0.9978021978021978,0.9988998899889989,0.9986980296347195
FMR: False Match Rate,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9978494623655914,0.9967069154774972,0.9978021978021978,0.9988998899889989,0.9986980296347195
FNMR: False Non-Match Rate,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9978494623655914,0.9967069154774972,0.9978021978021978,0.9988998899889989,0.9986980296347195
_TH: Threshold,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9978494623655914,0.9967069154774972,0.9978021978021978,0.9988998899889989,0.9986980296347195
EER_TH: Threshold for which EERlow and EERHigh were calculated,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9978494623655914,0.9967069154774972,0.9978021978021978,0.9988998899889989,0.9986980296347195
