,,,,,,,,,,,,,,,,,,,,,,,,,,Generated using PyEER 0.5.5,Accuracy,Precision,F1,Recall,ROC AUC
Experiment ID,GMean,GSTD,IMean,ISTD,Sensitivity index (d'),AUC,J-Index,J-Index_TH,MCC,MCC_TH,EERlow,EERhigh,EER,ZeroFMR,FMR1000,FMR100,FMR20,FMR10,ZeroFNMR,EER_TH,ZeroFMR_TH,FMR1000_TH,FMR100_TH,FMR20_TH,FMR10_TH,ZeroFNMR_TH,0.9274193548387096,0.9125799573560768,0.9269085002707093,0.9416941694169417,0.981895613325791
ResNet50_Notredame_band_aug_gender_finetuned_F25M75,0.9226739,0.19605024,0.09069361,0.24168383,3.7808153420690602,0.9818956133257911,0.8595294860716356,0.5274255275726318,0.8593123143865878,0.5274255275726318,0.07260726072607261,0.07360672975814932,0.07310699524211096,0.5269526952695269,0.45104510451045104,0.29372937293729373,0.1188118811881188,0.0429042904290429,0.5867507886435331,0.5897931456565857,0.9986042380332947,0.9969837069511414,0.984120786190033,0.8317141532897949,0.3432648181915283,2.3778427760134946e-07,0.9274193548387096,0.9125799573560768,0.9269085002707093,0.9416941694169417,0.981895613325791
Legend:,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9274193548387096,0.9125799573560768,0.9269085002707093,0.9416941694169417,0.981895613325791
GMean: Genuine scores distribution mean,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9274193548387096,0.9125799573560768,0.9269085002707093,0.9416941694169417,0.981895613325791
GSTD: Genuine scores distribution standard deviation,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9274193548387096,0.9125799573560768,0.9269085002707093,0.9416941694169417,0.981895613325791
IMean: Impostor scores distribution mean,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9274193548387096,0.9125799573560768,0.9269085002707093,0.9416941694169417,0.981895613325791
IVariance: Impostor scores distribution standard deviation,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9274193548387096,0.9125799573560768,0.9269085002707093,0.9416941694169417,0.981895613325791
Sensitivity index (d'): See NICE:II protocol evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9274193548387096,0.9125799573560768,0.9269085002707093,0.9416941694169417,0.981895613325791
AUC: Area under the ROC curve,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9274193548387096,0.9125799573560768,0.9269085002707093,0.9416941694169417,0.981895613325791
J-Index: Youden's J statistic (Youden's Index),,,,,,,,,,,,,,,,,,,,,,,,,,,0.9274193548387096,0.9125799573560768,0.9269085002707093,0.9416941694169417,0.981895613325791
MCC: Matthews Correlation Coefficient,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9274193548387096,0.9125799573560768,0.9269085002707093,0.9416941694169417,0.981895613325791
EER: Equal Error Rate,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9274193548387096,0.9125799573560768,0.9269085002707093,0.9416941694169417,0.981895613325791
"EERlow, EERhigh: See FVC2000 protocol evaluation",,,,,,,,,,,,,,,,,,,,,,,,,,,0.9274193548387096,0.9125799573560768,0.9269085002707093,0.9416941694169417,0.981895613325791
FMR: False Match Rate,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9274193548387096,0.9125799573560768,0.9269085002707093,0.9416941694169417,0.981895613325791
FNMR: False Non-Match Rate,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9274193548387096,0.9125799573560768,0.9269085002707093,0.9416941694169417,0.981895613325791
_TH: Threshold,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9274193548387096,0.9125799573560768,0.9269085002707093,0.9416941694169417,0.981895613325791
EER_TH: Threshold for which EERlow and EERHigh were calculated,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9274193548387096,0.9125799573560768,0.9269085002707093,0.9416941694169417,0.981895613325791
