,,,,,,,,,,,,,,,,,,,,,,,,,,Generated using PyEER 0.5.5,Accuracy,Precision,F1,Recall,ROC AUC
Experiment ID,GMean,GSTD,IMean,ISTD,Sensitivity index (d'),AUC,J-Index,J-Index_TH,MCC,MCC_TH,EERlow,EERhigh,EER,ZeroFMR,FMR1000,FMR100,FMR20,FMR10,ZeroFNMR,EER_TH,ZeroFMR_TH,FMR1000_TH,FMR100_TH,FMR20_TH,FMR10_TH,ZeroFNMR_TH,0.8887096774193548,0.8574338085539714,0.8905341089370703,0.9262926292629263,0.9469951727033902
DenseNet121_Notredame_band_aug_gender_finetuned_F25M75,0.90179783,0.20297535,0.1613456,0.31771258,2.777496189901527,0.9469951727033904,0.7836739509913135,0.47594377398490906,0.7855555276403436,0.34744352102279663,0.12321232123212321,0.12407991587802314,0.12364611855507318,0.8173817381738174,0.7876787678767877,0.6765676567656765,0.35973597359735976,0.19581958195819582,0.694006309148265,0.7275534272193909,0.9998927116394043,0.9998250603675842,0.9987612962722778,0.9739010334014893,0.868256688117981,1.4884840311424341e-05,0.8887096774193548,0.8574338085539714,0.8905341089370703,0.9262926292629263,0.9469951727033902
Legend:,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8887096774193548,0.8574338085539714,0.8905341089370703,0.9262926292629263,0.9469951727033902
GMean: Genuine scores distribution mean,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8887096774193548,0.8574338085539714,0.8905341089370703,0.9262926292629263,0.9469951727033902
GSTD: Genuine scores distribution standard deviation,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8887096774193548,0.8574338085539714,0.8905341089370703,0.9262926292629263,0.9469951727033902
IMean: Impostor scores distribution mean,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8887096774193548,0.8574338085539714,0.8905341089370703,0.9262926292629263,0.9469951727033902
IVariance: Impostor scores distribution standard deviation,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8887096774193548,0.8574338085539714,0.8905341089370703,0.9262926292629263,0.9469951727033902
Sensitivity index (d'): See NICE:II protocol evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8887096774193548,0.8574338085539714,0.8905341089370703,0.9262926292629263,0.9469951727033902
AUC: Area under the ROC curve,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8887096774193548,0.8574338085539714,0.8905341089370703,0.9262926292629263,0.9469951727033902
J-Index: Youden's J statistic (Youden's Index),,,,,,,,,,,,,,,,,,,,,,,,,,,0.8887096774193548,0.8574338085539714,0.8905341089370703,0.9262926292629263,0.9469951727033902
MCC: Matthews Correlation Coefficient,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8887096774193548,0.8574338085539714,0.8905341089370703,0.9262926292629263,0.9469951727033902
EER: Equal Error Rate,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8887096774193548,0.8574338085539714,0.8905341089370703,0.9262926292629263,0.9469951727033902
"EERlow, EERhigh: See FVC2000 protocol evaluation",,,,,,,,,,,,,,,,,,,,,,,,,,,0.8887096774193548,0.8574338085539714,0.8905341089370703,0.9262926292629263,0.9469951727033902
FMR: False Match Rate,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8887096774193548,0.8574338085539714,0.8905341089370703,0.9262926292629263,0.9469951727033902
FNMR: False Non-Match Rate,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8887096774193548,0.8574338085539714,0.8905341089370703,0.9262926292629263,0.9469951727033902
_TH: Threshold,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8887096774193548,0.8574338085539714,0.8905341089370703,0.9262926292629263,0.9469951727033902
EER_TH: Threshold for which EERlow and EERHigh were calculated,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8887096774193548,0.8574338085539714,0.8905341089370703,0.9262926292629263,0.9469951727033902
