,,,,,,,,,,,,,,,,,,,,,,,,,,Generated using PyEER 0.5.5,Accuracy,Precision,F1,Recall,ROC AUC
Experiment ID,GMean,GSTD,IMean,ISTD,Sensitivity index (d'),AUC,J-Index,J-Index_TH,MCC,MCC_TH,EERlow,EERhigh,EER,ZeroFMR,FMR1000,FMR100,FMR20,FMR10,ZeroFNMR,EER_TH,ZeroFMR_TH,FMR1000_TH,FMR100_TH,FMR20_TH,FMR10_TH,ZeroFNMR_TH,0.896774193548387,0.9272943980929678,0.8901601830663615,0.8558855885588559,0.9713063314743672
MobileNetV2_Notredame_band_aug_gender_finetuned_F75M25,0.83609295,0.29454085,0.06682226,0.2162677,2.9772218047383583,0.9713063314743672,0.8403591147758309,0.13117899000644684,0.8401623293302561,0.13117899000644684,0.08622502628811778,0.08690869086908691,0.08656685857860234,0.6754675467546755,0.6501650165016502,0.4807480748074808,0.19691969196919692,0.0638063806380638,0.4942166140904311,0.20208363234996796,0.9992371797561646,0.9990440011024475,0.9911108016967773,0.706480085849762,0.10502675920724869,3.7189811337157153e-06,0.896774193548387,0.9272943980929678,0.8901601830663615,0.8558855885588559,0.9713063314743672
Legend:,,,,,,,,,,,,,,,,,,,,,,,,,,,0.896774193548387,0.9272943980929678,0.8901601830663615,0.8558855885588559,0.9713063314743672
GMean: Genuine scores distribution mean,,,,,,,,,,,,,,,,,,,,,,,,,,,0.896774193548387,0.9272943980929678,0.8901601830663615,0.8558855885588559,0.9713063314743672
GSTD: Genuine scores distribution standard deviation,,,,,,,,,,,,,,,,,,,,,,,,,,,0.896774193548387,0.9272943980929678,0.8901601830663615,0.8558855885588559,0.9713063314743672
IMean: Impostor scores distribution mean,,,,,,,,,,,,,,,,,,,,,,,,,,,0.896774193548387,0.9272943980929678,0.8901601830663615,0.8558855885588559,0.9713063314743672
IVariance: Impostor scores distribution standard deviation,,,,,,,,,,,,,,,,,,,,,,,,,,,0.896774193548387,0.9272943980929678,0.8901601830663615,0.8558855885588559,0.9713063314743672
Sensitivity index (d'): See NICE:II protocol evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,0.896774193548387,0.9272943980929678,0.8901601830663615,0.8558855885588559,0.9713063314743672
AUC: Area under the ROC curve,,,,,,,,,,,,,,,,,,,,,,,,,,,0.896774193548387,0.9272943980929678,0.8901601830663615,0.8558855885588559,0.9713063314743672
J-Index: Youden's J statistic (Youden's Index),,,,,,,,,,,,,,,,,,,,,,,,,,,0.896774193548387,0.9272943980929678,0.8901601830663615,0.8558855885588559,0.9713063314743672
MCC: Matthews Correlation Coefficient,,,,,,,,,,,,,,,,,,,,,,,,,,,0.896774193548387,0.9272943980929678,0.8901601830663615,0.8558855885588559,0.9713063314743672
EER: Equal Error Rate,,,,,,,,,,,,,,,,,,,,,,,,,,,0.896774193548387,0.9272943980929678,0.8901601830663615,0.8558855885588559,0.9713063314743672
"EERlow, EERhigh: See FVC2000 protocol evaluation",,,,,,,,,,,,,,,,,,,,,,,,,,,0.896774193548387,0.9272943980929678,0.8901601830663615,0.8558855885588559,0.9713063314743672
FMR: False Match Rate,,,,,,,,,,,,,,,,,,,,,,,,,,,0.896774193548387,0.9272943980929678,0.8901601830663615,0.8558855885588559,0.9713063314743672
FNMR: False Non-Match Rate,,,,,,,,,,,,,,,,,,,,,,,,,,,0.896774193548387,0.9272943980929678,0.8901601830663615,0.8558855885588559,0.9713063314743672
_TH: Threshold,,,,,,,,,,,,,,,,,,,,,,,,,,,0.896774193548387,0.9272943980929678,0.8901601830663615,0.8558855885588559,0.9713063314743672
EER_TH: Threshold for which EERlow and EERHigh were calculated,,,,,,,,,,,,,,,,,,,,,,,,,,,0.896774193548387,0.9272943980929678,0.8901601830663615,0.8558855885588559,0.9713063314743672
