,,,,,,,,,,,,,,,,,,,,,,,,,,Generated using PyEER 0.5.5,Accuracy,Precision,F1,Recall,ROC AUC
Experiment ID,GMean,GSTD,IMean,ISTD,Sensitivity index (d'),AUC,J-Index,J-Index_TH,MCC,MCC_TH,EERlow,EERhigh,EER,ZeroFMR,FMR1000,FMR100,FMR20,FMR10,ZeroFNMR,EER_TH,ZeroFMR_TH,FMR1000_TH,FMR100_TH,FMR20_TH,FMR10_TH,ZeroFNMR_TH,0.9043010752688172,0.9215686274509803,0.8997747747747747,0.878987898789879,0.9715428956144827
EfficientNetB0_Notredame_band_aug_gender_finetuned_F75M25,0.8602736,0.25659904,0.07944637,0.22489265,3.2363581622619657,0.9715428956144826,0.8471541160425191,0.24566718935966492,0.8471340271295144,0.24566718935966492,0.08360836083608361,0.08412197686645637,0.08386516885126999,0.9647964796479648,0.6952695269526953,0.5005500550055005,0.1859185918591859,0.056105610561056105,0.3638275499474238,0.3638528883457184,0.999996542930603,0.9992992877960205,0.9912831783294678,0.75214022397995,0.2235170602798462,0.0002567003248259425,0.9043010752688172,0.9215686274509803,0.8997747747747747,0.878987898789879,0.9715428956144827
Legend:,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9043010752688172,0.9215686274509803,0.8997747747747747,0.878987898789879,0.9715428956144827
GMean: Genuine scores distribution mean,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9043010752688172,0.9215686274509803,0.8997747747747747,0.878987898789879,0.9715428956144827
GSTD: Genuine scores distribution standard deviation,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9043010752688172,0.9215686274509803,0.8997747747747747,0.878987898789879,0.9715428956144827
IMean: Impostor scores distribution mean,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9043010752688172,0.9215686274509803,0.8997747747747747,0.878987898789879,0.9715428956144827
IVariance: Impostor scores distribution standard deviation,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9043010752688172,0.9215686274509803,0.8997747747747747,0.878987898789879,0.9715428956144827
Sensitivity index (d'): See NICE:II protocol evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9043010752688172,0.9215686274509803,0.8997747747747747,0.878987898789879,0.9715428956144827
AUC: Area under the ROC curve,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9043010752688172,0.9215686274509803,0.8997747747747747,0.878987898789879,0.9715428956144827
J-Index: Youden's J statistic (Youden's Index),,,,,,,,,,,,,,,,,,,,,,,,,,,0.9043010752688172,0.9215686274509803,0.8997747747747747,0.878987898789879,0.9715428956144827
MCC: Matthews Correlation Coefficient,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9043010752688172,0.9215686274509803,0.8997747747747747,0.878987898789879,0.9715428956144827
EER: Equal Error Rate,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9043010752688172,0.9215686274509803,0.8997747747747747,0.878987898789879,0.9715428956144827
"EERlow, EERhigh: See FVC2000 protocol evaluation",,,,,,,,,,,,,,,,,,,,,,,,,,,0.9043010752688172,0.9215686274509803,0.8997747747747747,0.878987898789879,0.9715428956144827
FMR: False Match Rate,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9043010752688172,0.9215686274509803,0.8997747747747747,0.878987898789879,0.9715428956144827
FNMR: False Non-Match Rate,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9043010752688172,0.9215686274509803,0.8997747747747747,0.878987898789879,0.9715428956144827
_TH: Threshold,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9043010752688172,0.9215686274509803,0.8997747747747747,0.878987898789879,0.9715428956144827
EER_TH: Threshold for which EERlow and EERHigh were calculated,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9043010752688172,0.9215686274509803,0.8997747747747747,0.878987898789879,0.9715428956144827
